ident	name	type	frequency_khz	latitude_deg	longitude_deg
SUR	Sur	VOR-DME	117500	22.54660034	59.49160004
SUR	Fitzgerald	NDB	362	31.61300087	-83.29070282
SUS	Susi	NDB	345	63.21989822	23.04030037
SUT	Yaupon	NDB	233	33.92789841	-78.07420349
SUU	Travis	TACAN	116600	38.24560165	-121.9449997
SUW	Suwalki	VOR-DME	117700	54.06969833	22.90029907
SUW	Bong	NDB	260	46.69129944	-92.10340118
SUX	Sioux City	VORTAC	116500	42.3445015	-96.32360077
SV	Stebliv	NDB	617	49.40480042	31.07489967
SV	Wassa	NDB	335	32.00899887	-80.98660278
SV	Cozey	NDB	251	32.63209915	-108.0630035
SV	E T Joshua	NDB-DME	403	13.1406002	-61.2262001
SV	Soroti	DME	112500	1.72597003	33.61849976
SVA	Svensheia	VOR-DME	112100	58.08449936	7.908309937
SVA	Saravena	NDB	388	6.955190182	-71.86019897
SVB	Suvarnabhumi Intl	VOR-DME	111400	13.66069984	100.7279968
SVC	Silver City	VORTAC	110800	32.63769913	-108.1610031
SVC	San Vicente Del Caguan	VOR-DME	116500	2.148329973	-74.76309967
SVD	Salvador	VOR-DME	116500	-12.90649986	-38.32130051
SVD	Sveda	VOR-DME	116200	56.16889954	12.57380009
SVD	Salvador	NDB	275	-12.91670036	-38.34019852
SVL	Linna	VOR-DME	117900	61.95270157	28.91410065
SVL	Sevilla	VOR-DME	113700	37.42789841	-5.762209892
SVM	Salem	VORTAC	114300	42.40890121	-83.59410095
SVN	Hunter	VOR-DME	111600	32.01190186	-81.14089966
SVN	Sevan	NDB	490	40.53430176	44.95479965
SVO	Sauce Viejo	NDB	405	-31.71170044	-60.8064003
SVR	Sagvar	VOR-DME	117700	46.8280983	18.11779976
SVR	Sagvar	NDB	348	46.82979965	18.11720085
SVT	Sao Vicente	NDB	333	16.82889938	-25.06509972
SVV	Somersveld	VOR	113000	-33.2492981	18.47809982
SW	Swampy	VOR-DME	112700	-45.79449844	170.477005
SW	Sittwe	NDB	216	20.13100052	92.88349915
SW	Santa Marta	NDB	310	-28.60379982	-48.81380081
SW	Swampy	NDB	338	-45.79700089	170.477005
SW	Savelovo	NDB	129	56.36669922	37.43330002
SW	Sw	NDB	385	24.99480057	121.4909973
SW	Shepetivka	NDB	830	50.1814003	27.04150009
SW	Neely	NDB	335	41.4858017	-74.22799683
SW	Roadd	NDB	360	48.86209869	-95.24259949
SW	Blaki	NDB	255	36.23619843	-97.08730316
SW	Karakhtay	NDB	490	40.91669846	69.80000305
SW	Solwezi	NDB	415	-12.17160034	26.36650085
SWA	Shantou	VOR-DME	112600	23.44000053	116.7699966
SWB	Shawbury	VOR-DME	116800	52.79800034	-2.662539959
SWB	Sawmill	VOR-DME	113750	31.97319984	-92.67710114
SWE	Suoh	VOR-DME	113850	33.85660172	131.029007
SWG	Schleswig	TACAN	111800	54.45370102	9.50150013
SWH	Swan Hill	NDB	407	-35.38050079	143.5399933
SWL	Snow Hill	VORTAC	112400	38.05659866	-75.46389771
SWN	Suwon	TACAN	108500	37.23989868	127.0009995
SWN	Swansea	NDB	321	51.60219955	-4.065830231
SWO	Stillwater	VOR-DME	108400	36.22430038	-97.08129883
SWR	Squaw Valley	VOR-DME	113200	39.18030167	-120.2699966
SWT	Seward	NDB	269	40.86130142	-97.11190033
SWU	Sweden	NDB	350	43.43220139	-112.163002
SWV	Swellendam	VOR	114400	-34.07720184	20.54310036
SWW	Sweetwater	NDB	275	32.46160126	-100.4660034
SWZ	Sewart	NDB	391	35.95690155	-86.46389771
SWZ	Swansea	DME	109200	51.60359955	-4.065279961
SX	Skookum	NDB	368	49.95500183	-115.7919998
SX	Nanxun	NDB	391	30.88330078	120.4169998
SX	Pugus	NDB	505	38.84329987	68.83999634
SX	Peste	NDB	241	17.69190025	-64.88469696
SXC	Santa Catalina	VORTAC	111400	33.37509918	-118.4199982
SXD	Springfield	NDB	265	43.26990128	-72.58630371
SXW	Snow	VOR-DME	109200	39.62950134	-106.9909973
SY	Sydney	DME	112100	-33.94279861	151.18099
SY	Sylhet	NDB	372	24.95540047	91.87239838
SY	Xishui	NDB	384	30.44169998	115.2649994
SY	Stuttgart	NDB	384	48.6692009	9.114199638
SY	Surrey	NDB	350	-37.23830032	175.1670074
SY	Kirki	NDB	242	43.11220169	-76.00270081
SYA	Shemya	VORTAC	109000	52.71829987	174.0619965
SYA	Shemya	NDB	403	52.72200012	174.0599976
SYE	Sekiyado	VOR-DME	117000	36.01089859	139.8390045
SYE	Saadah	NDB	267	16.9666996	43.72779846
SYF	St. Francis	NDB	386	39.72689819	-101.7649994
SYH	Shayba	NDB	285	22.51670074	54
SYI	Shelbyville	VOR-DME	109000	35.56200027	-86.43920135
SYN	Sayun	NDB	385	15.96179962	48.78620148
SYO	Sayre	VORTAC	115200	35.34519958	-99.63529968
SYR	Syracuse	VORTAC	117000	43.16049957	-76.20459747
SYR	Syros	NDB	417	37.42150116	24.9477005
SYS	Stoystown	NDB	209	40.08570099	-78.91649628
SYT	Sylhet	VOR	116400	24.96080017	91.86689758
SYT	Sivrihisar	TACAN	109200	39.44589996	31.37409973
SYW	Cash	NDB	428	32.98189926	-96.06729889
SYX	Sanya	VOR-DME	112500	18.30669975	109.1729965
SYZ	Shiraz Shahid Dastghaib	TACAN	114700	29.54220009	52.58430099
SYZ	Shiraz Shahid Dastghaib	VOR-DME	117800	29.54019928	52.58879852
SYZ	Shelbyville	NDB	365	39.40670013	-88.84369659
SZ	Liangcheng	NDB	282	40.52500153	112.4919968
SZ	Barabinsk	NDB	965	55.3567009	78.30329895
SZ	Skukuza	NDB	233	-24.9803009	31.59889984
SZ	Parkk	NDB	281	47.53239822	-122.3069992
SZ	J M Nkomo	NDB	242	-20.29969978	28.94330025
SZA	Solenzara	TACAN	114000	41.9375	9.416219711
SZA	Solenzara	NDB	350	41.93330002	9.394000053
SZL	Whiteman	TACAN	109800	38.7356987	-93.55039978
SZO	Sebago	NDB	227	43.90420151	-70.78230286
SZR	Ziguinchor	NDB	334	12.55620003	-16.26689911
SZT	Cristobal	VOR-DME	116000	16.68560028	-92.521698
SZT	Sandpoe	NDB	264	48.29079819	-116.564003
SZW	Seminole	VORTAC	117500	30.55620003	-84.37400055
SZX	Shenzhen	VOR-DME	115300	22.64500046	113.8030014
SZY	Shaziying	VOR-DME	117200	40.10169983	116.461998
SZY	Sibley	NDB	386	35.23690033	-88.51609802
T	Trelew	NDB	280	-43.20149994	-65.23799896
T	Titan	NDB	440	46.90670013	19.77599907
T	Atyrau	NDB	755	47.14099884	51.80509949
T	Lask	NDB	664	51.54529953	19.21179962
T	Vnukovo	NDB	949	55.61999893	37.28329849
T8	St-Frédéric	NDB	257	46.33359909	-70.96420288
TA	Villacoublay	NDB	287	48.77159882	2.097440004
TA	Tahuna	NDB	400	3.684170008	125.526001
TA	Aktau	NDB	670	43.83430099	51.14720154
TA	Telok Intan	NDB	315	3.996670008	101.0199966
TA	Tahoua	NDB	347	14.87950039	5.269899845
TA	Takhtayamsk	NDB	995	60.20000076	154.6829987
TA	Makhachkala	NDB	822	42.97499847	47.52330017
TAB	Albacete	TACAN	108000	38.94580078	-1.863499999
TAB	Crown Point	NDB	323	11.15279961	-60.84140015
TAC	Tacloban	VOR-DME	115500	11.23200035	125.026001
TAD	Trinidad	NDB	329	37.30609894	-104.3330002
TAE	Oita	VOR-DME	112100	33.22029877	131.7030029
TAF	Tahiti Faaa	VOR-DME	112900	-17.54710007	-149.602005
TAG	Daegu	TACAN	117800	35.90159988	128.6419983
TAJ	Tianjin	VOR-DME	112100	39.1067009	117.3580017
TAJI	Taji	NDB	165	33.52690125	44.25690079
TAL	Talara	VOR	116100	-4.580560207	-81.25250244
TAL	Tallil	TACAN	113700	30.93530083	46.09059906
TAL	Tanana	VOR-DME	116600	65.17710114	-152.1779938
TAL	Talagante	NDB	240	-33.68310165	-70.93280029
TAM	Taroom	VOR	112800	-25.80279922	149.8959961
TAM	Tamanrasset	VOR-DME	117050	22.80750084	5.445829868
TAM	Tampico	VOR-DME	117500	22.28960037	-97.86299896
TAM	Tamanrasset	NDB	358	22.80669975	5.445439816
TAM	Taroom	NDB	221	-25.80190086	149.8919983
TAM	Tampico	NDB	413	22.28809929	-97.86750031
TAN	Lahitte	VOR	111800	43.46670151	-0.01841700077
TAN	Tan Tan	VOR	112300	28.42840004	-11.17310047
TAN	Yuantan	VOR-DME	108600	23.66830063	113.2399979
TAN	Tanf	VOR-DME	114000	33.48239899	38.65409851
TAN	Antanetibe	NDB	276	-18.83469963	47.47200012
TAN	Taunton	NDB	227	41.87649918	-71.01699829
TAO	Qingdao	VOR-DME	117500	36.28499985	120.3700027
TAP	Tapachula	VOR-DME	115300	14.79220009	-92.3757019
TAP	Tarapoto	VOR-DME	115500	-6.658110142	-76.36730194
TAQ	Tarquinia	VOR-DME	111800	42.21500015	11.73250008
TAQ	Tarquinia	NDB	312	42.2140007	11.72889996
TAR	Tarija	VOR-DME	117000	-21.54579926	-64.71289825
TAR	Tartagal	NDB	210	-22.62779999	-63.81919861
TAS	Taos	VORTAC	117600	36.60879898	-105.9059982
TAT	Tautra	NDB	393	62.67979813	6.912290096
TAU	Taunus	VORTAC	116700	50.25049973	8.162520409
TAV	Sde Dov	NDB	348	32.10950089	34.78110123
TAY	Taylor	VORTAC	112900	30.50460052	-82.55290222
TAZ	Taiz	VOR-DME	113600	13.69709969	44.13830185
TAZ	Taylorville	NDB	395	39.53609848	-89.32360077
TAZ	Tivat	NDB	345	42.2820015	18.80039978
TB	Tchibanga	VOR	117500	-2.882309914	10.95289993
TB	Skeena	NDB	254	54.48279953	-128.5910034
TB	Tubuai	NDB	347	-23.36709976	-149.5249939
TB	Tombouctou	NDB	268	16.73040009	-2.997560024
TB	Thabazimbi	NDB	398	-24.60070038	27.41629982
TB	Tabora	NDB	333	-5.068940163	32.83409882
TBA	Taba	VOR-DME	114500	29.6067009	34.79740143
TBA	Taba	NDB	316	29.6067009	34.74829865
TBA	Touba	NDB	373	8.401390076	-7.669469833
TBC	Tuba City	VORTAC	113500	36.12129974	-111.2699966
TBC	Talavera	TACAN	108800	38.89160156	-6.81867981
TBD	Tailem Bend (DECOMMISSIONED)	VOR	116600	-35.24330139	139.5099945
TBD	Tibby	VORTAC	112000	29.66430092	-90.82910156
TBD	Tailem Bend (DECOMMISSIONED)	NDB	242	-35.25329971	139.4669952
TBE	Tobe	VORTAC	111200	37.25870132	-103.5999985
TBE	Memanbetsu	VOR-DME	110850	43.88489914	144.1660004
TBE	Taubate	NDB	430	-23.04570007	-45.51679993
TBG	Taboga Island	VOR-DME	110000	8.78757	-79.56199646
TBG	Taboga Island	NDB	311	8.788290024	-79.56040192
TBK	Tabuk	VORTAC	115700	28.36730003	36.60699844
TBK	Tabarka	VOR-DME	113300	36.97819901	8.883580208
TBN	Forney	VOR	110000	37.74240112	-92.13899994
TBN	Tabon	VOR-DME	113900	-32.91830063	-70.83719635
TBN	Trabzon	VOR-DME	114900	40.99530029	39.79560089
TBN	Trabzon	NDB	371	40.99530029	39.79560089
TBO	Tarbes	VOR	113900	43.3321991	0.1457500011
TBO	Tacuarembo	NDB	280	-31.75099945	-55.92860031
TBR	Tambler	NDB	377	6.059579849	125.0999985
TBS	Tebessa	VOR-DME	114500	35.45669937	8.068610191
TBS	Tbilisi	VOR-DME	113700	41.65060043	44.97439957
TBS	Tabas	NDB-DME	395	33.66400146	56.89960098
TBT	Tombouctou	VOR-DME	117300	16.73399925	-3.003360033
TBT	Tabatinga	NDB	230	-4.249330044	-69.936203
TBU	Fua Amotu	VOR-DME	114500	-21.24559975	-175.1470032
TBU	Tabou	NDB	311	4.453889847	-7.373330116
TBV	Trebova	NDB	492	49.79579926	16.67889977
TBY	Waterbury	NDB	257	41.52930069	-73.14389801
TBZ	Tabriz	VORTAC	112000	38.13909912	46.23089981
TBZ	Tabriz	NDB	300	38.12020111	46.24060059
TC	Tchibanga	NDB	376	-2.888329983	10.95530033
TC	Tosontsengel	NDB	325	48.74069977	98.25679779
TC	Taichung	NDB	210	24.25349998	120.6190033
TC	Tuske	NDB	362	33.15850067	-87.67030334
TCA	Tacna	VOR-DME	116800	-18.05789948	-70.27629852
TCC	Tucumcari	VORTAC	113600	35.18209839	-103.598999
TCH	Wasatch	VORTAC	116800	40.85029984	-111.9820023
TCK	Taichung	DME	108400	24.25359917	120.6190033
TCM	Mcchord	VORTAC	109600	47.14770126	-122.4749985
TCO	Temuco	VOR-DME	114100	-38.76639938	-72.63079834
TCO	Tumaco	VOR-DME	114000	1.814730048	-78.7480011
TCO	Temuco	NDB	360	-38.76670074	-72.61470032
TCO	Tumaco	NDB	355	1.814170003	-78.75460052
TCS	Truth Or Consequences	VORTAC	112700	33.28250122	-107.2809982
TCY	Tracy	NDB	203	37.69240189	-121.4449997
TCZ	El Trompillo	NDB	265	-17.80380058	-63.17350006
TD	Moundou	VOR	114700	8.637080193	16.0802002
TD	Tambacounda	VOR	114500	13.72770023	-13.66399956
TD	Thandwe	NDB	270	18.45779991	94.29840088
TD	Tudevtai	NDB	495	48.98279953	96.5381012
TD	Tandag	NDB	232	9.070340157	126.1709976
TD	Roschino	NDB	325	45.88330078	134.8829956
TD	Teesside	NDB	348	54.56029892	-1.333439946
TD	Kakaydy	NDB	205	37.66329956	67.54000092
TD	Tansonnhat	NDB	358	10.85809994	106.7509995
TDD	Thedford	VOR-DME	108600	41.9817009	-100.7190018
TDD	Trinidad	NDB	210	-14.82439995	-64.92369843
TDF	Tindouf	VOR-DME	114200	27.71010017	-8.130889893
TDG	Talladega	VOR-DME	108800	33.57519913	-86.04270172
TDL	Tindal	TACAN	112300	-14.52470016	132.371994
TDT	Tidioute	VORTAC	117600	41.71300125	-79.41729736
TE	Thisted	NDB	331	57.05350113	8.864419937
TE	Moramanga	NDB	371	-18.95339966	48.2254982
TE	Terbuny	NDB	527	52.15000153	38.26670074
TE	Torby	NDB	214	40.8044014	-74.13249969
TEA	Teano	VOR-DME	112900	41.29679871	13.97070026
TEA	Teano	NDB	316	41.29579926	13.97169971
TEB	Tebby	VOR-DME	117100	59.53170013	18.20330048
TEB	Teterboro	VOR-DME	108400	40.84870148	-74.06220245
TEC	Tech	NDB	368	37.20780182	-80.41190338
TEF	Telfer	NDB	374	-21.71139908	122.2129974
TEH	Techo	NDB	284	4.628890038	-74.14810181
TEL	Tell City	NDB	206	38.0141983	-86.69029999
TEM	Temora	NDB	209	-34.42499924	147.5180054
TEN	Chaiten	NDB	234	-42.92470169	-72.71530151
TEO	Toledo	NDB	385	39.97280121	-4.346079826
TEP	Puerto Montt	NDB	400	-41.43780136	-73.08719635
TEQ	Tequesquitengo	VOR-DME	113100	18.67609978	-99.25530243
TES	Tessera	VOR-DME	115300	45.51919937	12.3682003
TES	Tenerife Sur	NDB	317	28.05470085	-16.56279945
TET	Tateyama	TACAN	108800	34.97079849	139.8379974
TEZ	Tezpur	VOR-DME	117900	26.71080017	92.79949951
TF	Wierner Neustadt East	NDB	315	47.8409996	16.28170013
TF	Bandar Lampung	NDB	290	-5.244909763	105.1780014
TF	Aruba	NDB	373	38.29090118	-104.3550034
TFD	Stanfield	VORTAC	114800	32.88589859	-111.9089966
TFE	Tefe	VOR-DME	112900	-3.387830019	-64.72799683
TFE	Musashi	VOR-DME	117700	33.48970032	131.7290039
TFE	Tefe	NDB	300	-3.37932992	-64.72129822
TFN	Tenerife Norte	VOR-DME	117700	28.53680038	-16.26880074
TFS	Tenerife Sur	VOR-DME	116400	28.00239944	-16.68790054
TG	Tanjung Balai	NDB	410	1.04945004	103.3850021
TG	Temindung	NDB	404	-0.481844008	117.1569977
TG	Tiong Ohong	NDB	290	0.8116670251	114.5299988
TG	Tanga	NDB	407	-5.093929768	39.0719986
TG	Tauranga	NDB-DME	346	-37.67760086	176.1909943
TGA	Tolga	VOR-DME	117400	62.46160126	10.87880039
TGC	Gibson	NDB	378	35.93420029	-88.85089874
TGE	Nakatane	VOR-DME	115400	30.60219955	130.9920044
TGE	Tuskegee	VOR-DME	117300	32.48460007	-85.66929626
TGG	Tanagra	VOR-DME	111800	38.33810043	23.55780029
TGJ	Targu Jiu	VOR-DME	115300	45.06079865	23.33410072
TGL	Tegel	VOR-DME	112300	52.56150055	13.28759956
TGM	Teran	VOR-DME	117300	16.73999977	-93.17469788
TGM	Thargomindah	NDB	392	-27.99329948	143.8150024
TGM	Tingo Maria	NDB	385	-9.296460152	-76.00479889
TGM	Targu Mures	NDB	428	46.44689941	24.30660057
TGN	Gran Canaria	TACAN	115600	27.92340088	-15.38949966
TGO	Tango	VORTAC	112500	48.61840057	9.259209633
TGO	Taungoo	VOR-DME	115100	19.04780006	96.39640045
TGO	Tongliao	VOR-DME	116300	43.56000137	122.197998
TGQ	Elizabethtown	NDB	398	34.52859879	-78.51589966
TGR	Tanagra	TACAN	108400	38.35010147	23.5177002
TGR	Armilla	TACAN	113100	37.13249969	-3.63380003
TGU	Dalsung	VORTAC	112200	35.81000137	128.5910034
TGU	Touggourt	VOR-DME	113200	33.05690002	6.088610172
TGZ	Tuxtla	VOR-DME	113900	16.77179909	-93.34770203
TH	Tathong Point	VOR-DME	115500	22.23900032	114.2890015
TH	Thompson	NDB	244	55.79449844	-97.85420227
TH	Villacoublay	NDB	302	48.77799988	2.378720045
TH	Athi River	NDB	330	-1.502159953	37.02069855
TH	Touho	NDB	256	-20.79030037	165.2559967
TH	Takhtalym	NDB	579	55.90000153	61.73329926
TH	Tachtamygda	NDB	315	54.11669922	123.5830002
TH	Tuyhoa	NDB	200	13.04500008	109.3349991
THE	Tajima	VOR-DME	110450	35.51800156	134.7910004
THJ	Tallahala	NDB	346	31.6875	-89.18979645
THN	Turukhansk	VOR-DME	113700	65.78330231	87.9332962
THN	Thorn	NDB	434	51.1833992	5.833390236
THO	Thohoyandou	NDB	325	-22.9673996	30.48310089
THR	Tehran	TACAN	113300	35.69889832	51.28030014
THR	Thira	NDB	307	36.40010071	25.48049927
THS	St Thomas	VORTAC	115000	39.93320084	-77.95089722
THS	Thessaloniki	NDB	345	40.59360123	22.94809914
THS	Sukhothai	NDB-DME	292	17.23520088	99.8219986
THT	Thule	VORTAC	111000	76.54239655	-68.23919678
THX	Three Rivers	VORTAC	111400	28.50499916	-98.15049744
THX	Xieng Khouang	VOR-DME	114000	19.45560074	103.1809998
TI	Tiko	NDB	270	4.087639809	9.355890274
TI	Takoradi	NDB	375	4.913080215	-1.764899969
TI	Tanjung Pinang	NDB	385	0.9197279811	104.526001
TI	Gweru Thornhill	NDB	278	-19.42860031	29.84420013
TIA	Chiang Kai Shek	VOR-DME	114300	25.08839989	121.2330017
TIB	Tibooburra	NDB	200	-29.44639969	142.0579987
TIC	Chinen	VORTAC	114200	26.16090012	127.8010025
TIF	Taif	VORTAC	112700	21.48649979	40.54719925
TIG	Kutaisi	NDB	477	42.1733017	42.45470047
TII	Tiffin	NDB	269	41.09809875	-83.20770264
TIJ	Tijuana	VOR-DME	116500	32.54040146	-116.9530029
TIK	Tinker	TACAN	115800	35.43650055	-97.37969971
TIK	Tikal	VOR-DME	113300	16.91900063	-89.87650299
TIL	Tiller	NDB	350	68.99629974	19.09639931
TIM	Timbakion	TACAN	109800	35.06219864	24.76720047
TIM	Timehri	VOR-DME	113500	6.492269993	-58.25770187
TIM	Timehri	NDB	356	6.51293993	-58.24760056
TIO	Timimoun	VOR-DME	112800	29.22610092	0.2580940127
TIO	El Coco	VOR-DME	115700	9.983610153	-84.23609924
TIO	Timimoun	NDB	383	29.24040031	0.257528007
TIQ	Trainer	NDB	410	36.24959946	-88.41539764
TIR	Tiree	VOR-DME	117700	56.49319839	-6.875559807
TIR	Tirios	NDB	240	2.219000101	-55.94179916
TIS	Thiers	VOR-DME	117500	45.88180161	3.553580046
TJ	Teju	NDB	339	27.91710091	96.16290283
TJ	Ras Tanajib	NDB	382	27.86669922	48.76670074
TJA	Tarija	NDB	250	-21.55579948	-64.70870209
TJA	Torrejon	NDB	426	40.56809998	-3.35729003
TJI	Batouri	NDB	276	4.471519947	14.36270046
TJJ	Mbanga	NDB	284	4.490739822	9.567709923
TJL	Maroua/Salak	NDB	364	10.46220016	14.24409962
TJM	Foumban Nkounja	NDB	330	5.643109798	10.75249958
TJN	Ngaoundere	VOR	112700	7.330070019	13.54819965
TJN	Ngaoundere	NDB	295	7.356050014	13.56200027
TJP	Kaele	NDB	257	10.09599972	14.44330025
TJR	Garoua	VOR-DME	112300	9.334360123	13.34459972
TJR	Garoua	NDB	302	9.337579727	13.39540005
TJS	Dschang	NDB	308	5.450590134	10.06599998
TJZ	Torrejon	TACAN	112500	40.49890137	-3.445489883
TK	Tarkeshwar	NDB	390	22.90069962	88.03070068
TK	Taldykorgan	NDB	303	45.12170029	78.44329834
TK	Tilichiki	NDB	820	60.40000153	166
TK	Omsk	NDB	332	54.97829819	73.40670013
TK	Tak	NDB	332	16.89949989	99.25219727
TK	Tabarka 7 Novembre	NDB	351	36.97809982	8.878640175
TKA	Talkeetna	VOR-DME	116200	62.29869843	-150.1060028
TKA	Tidjikja	NDB	381	18.56699944	-11.41709995
TKB	Kleberg Co	NDB	347	27.60630035	-98.08589935
TKE	Tokunoshima	VOR-DME	110450	27.82480049	128.8820038
TKG	Bandar Lampung	VOR-DME	115000	-5.260169983	105.1940002
TKK	Truk	NDB-DME	375	7.45717001	151.8399963
TKL	Takhli	TACAN	114800	15.27460003	100.2990036
TKO	Mankato	VORTAC	109800	39.8064003	-98.26000214
TKP	Tshikapa	NDB	242	-6.435440063	20.79969978
TKT	Tashkent	VOR-DME	113200	41.25999832	69.29000092
TKT	Al Sahra	NDB	167	34.66579819	43.5401001
TKT	Tokat	NDB-DME	403	40.30580139	36.3669014
TKX	Kennett	NDB	358	36.22850037	-90.03910065
TL	Townsville	VOR-DME	114100	-19.24500084	146.7579956
TL	Tachileik	NDB	375	20.47039986	99.93060303
TL	Tarbes	NDB	321	43.28839874	0.04963900149
TL	Tamale	NDB	415	9.571669579	-0.8491669893
TL	Dumatubin	NDB	335	-5.664420128	132.7319946
TL	Takhli	NDB	350	15.26910019	100.2979965
TL	Tingwall	NDB	376	60.18870163	-1.249269962
TL	Wakul	NDB	379	30.32620049	-84.35829926
TL	Gweru Thornhill	NDB	213	-19.43499947	29.84670067
TLA	Tulcea	VOR-DME	114800	45.07870102	28.70949936
TLA	Talla	VOR-DME	113800	55.49919891	-3.352780104
TLB	Telemaco	NDB	285	-24.31900024	-50.6534996
TLC	Toluca	VOR-DME	114300	19.35239983	-99.57160187
TLC	Tulcan	NDB	418	0.8238890171	-77.68720245
TLC	Tulcea	NDB	422	44.99259949	28.7364006
TLD	Toledo	VOR-DME	113200	39.9695015	-4.337470055
TLE	Tamale	VOR-DME	116900	9.573490143	-0.8471390009
TLE	Ami	VOR-DME	116000	36.02119827	140.2059937
TLL	Tallinn	VOR-DME	112200	59.41130066	24.83839989
TLM	Tlemcen	VOR-DME	116500	35.03530121	-1.388059974
TLM	Tlemcen	NDB	346	35.04000092	-1.36777997
TLN	Talin	NDB	442	40.38550186	43.89110184
TLN	Hyeres	NDB	322	43.03269958	6.152810097
TLU	Toulouse/Francazal	TACAN	116000	43.54850006	1.368219972
TLZ	Lanzarote	TACAN	114700	28.94479942	-13.60700035
TM	Lanes	NDB	268	69.71890259	18.94260025
TM	Taumarunui	NDB	163	-38.92150116	175.3139954
TM	Tomakivka	NDB	518	47.81809998	34.73500061
TM	Tifto	NDB	409	31.36330032	-83.44400024
TM	Qeezy	NDB	266	25.64139938	-80.50479889
TM	Tsumeb	NDB	267	-19.25720024	17.72579956
TMB	Tacuarembo	VOR	112600	-31.75029945	-55.9239006
TMD	Tamdybulak	VOR-DME	114000	41.75	64.63330078
TME	Tomo	VOR-DME	116400	34.28039932	135.0059967
TME	Tame	NDB	270	6.451499939	-71.75219727
TMK	Timika	VOR-DME	112700	-4.517000198	136.8670044
TMN	Tamuin	VOR-DME	113300	22.03849983	-98.80789948
TMO	Tumeremo	VOR-DME	114400	7.250830173	-61.51699829
TMO	The Monument	NDB	323	-21.80970001	139.923996
TMO	Tumeremo	NDB	215	7.256110191	-61.51620102
TMR	Thumrait	VORTAC	115300	17.66819954	54.02569962
TMR	Tumurtai	VOR-DME	113300	41.84500122	113.1500015
TMS	Tamanrasset	VOR-DME	112500	22.84280014	5.464719772
TMS	Tanjung Manis	NDB	264	2.177439928	111.1999969
TMV	Stamford	NDB	290	32.86859894	-99.73370361
TN	Tindal	VOR	112300	-14.51920033	132.3710022
TN	Tindal	NDB	356	-14.51580048	132.3600006
TN	Bahir Dar	NDB	420	11.59150028	37.30479813
TN	Titan	NDB	313	46.89210129	19.80920029
TN	Thorshofn	NDB	373	66.22080231	-15.33110046
TN	Tangerang	NDB	400	-6.290229797	106.5680008
TN	Shin-Tachikawa	NDB	366	35.71829987	139.3999939
TN	Ankazobe	NDB	385	-18.31609917	47.11380005
TN	Monry	NDB	227	25.86179924	-81.01100159
TNA	Tena	NDB	465	-0.9841669798	-77.82830048
TNA	Tan Tan	NDB	274	28.43120003	-11.17140007
TNC	Tin City	NDB-DME	347	65.56199646	-167.923996
TND	Tandarei	NDB	304	44.65570068	27.65469933
TNG	Tengah	TACAN	113900	1.393329978	103.711998
TNG	Tanger	VOR-DME	115900	35.72890091	-5.89083004
TNG	Tanagra	NDB	303	38.3321991	23.73080063
TNG	Thangool	NDB-DME	446	-24.49419975	150.5700073
TNK	Tennant Creek	VOR-DME	112900	-19.63439941	134.1809998
TNK	Tennant Creek	NDB	272	-19.64419937	134.1750031
TNL	Tatenhill	NDB	327	52.8144989	-1.766669989
TNN	Shikang	VORTAC	113300	23.13559914	120.2060013
TNO	Trano	VOR-DME	117400	55.77410126	11.4392004
TNP	Twentynine Palms	VORTAC	114200	34.11220169	-115.7699966
TNT	Toncontin	VOR-DME	112300	14.02890015	-87.22910309
TNT	Trent	VOR-DME	115700	53.05390167	-1.669999957
TNT	Toncontin	NDB	405	14.06089973	-87.22049713
TNU	Newton	VOR-DME	112500	41.78379822	-93.10900116
TNV	Navasota	VORTAC	115900	30.28849983	-96.05819702
TNV	Ivato	VOR-DME	114500	-18.80330086	47.51869965
TNY	Tepic	VOR-DME	113900	21.42650032	-104.836998
TNY	Kelso	NDB	358	35.13410187	-86.54199982
TNZ	Lawrence Co	NDB	227	36.20560074	-90.92320251
TO	Tsnori	NDB	342	41.63059998	46.0155983
TO	Torfur	NDB	324	65.50029755	-18.15040016
TO	Toli-Toli	NDB	370	1.12274003	120.7949982
TO	Toamasina	NDB	394	-18.04070091	49.38499832
TO	Malvik	NDB	326	63.43980026	10.68010044
TO	Blood	NDB	365	31.83029938	-86.10540009
TO	Biloy	NDB	521	39.12039948	-95.68710327
TO	Tophr	NDB	219	41.55339813	-83.9210968
TO	Gweru Thornhill	NDB	268	-19.38829994	29.76169968
TOB	Villatobas	NDB	403	39.78319931	-3.475389957
TOC	Tocopilla	VOR	114500	-22.13999939	-70.05500031
TOC	Tocto	VOR	116900	-13.35620022	-74.19129944
TOE	Toyama	VOR-DME	110850	36.65219879	137.1909943
TOE	Toulouse	NDB	415	43.48109818	1.679890037
TOF	Tempelhof	VOR-DME	114100	52.47309875	13.40540028
TOF	Topsfield	NDB	269	42.61930084	-70.95680237
TOG	Togiak	NDB-DME	393	59.06409836	-160.3739929
TOK	Tokua	VOR-DME	113600	-4.34649992	152.397995
TOK	Tokua	NDB	227	-4.345330238	152.3970032
TOL	Toledo	TACAN	112500	41.59370041	-83.79940033
TOL	Tonglu	VOR-DME	115900	29.76329994	119.6579971
TOL	Toledo	NDB	385	-24.68569946	-53.6996994
TON	Tyrone	VORTAC	114900	40.73509979	-78.33129883
